shipment_id,order_id,region_id,promised_hours,planned_distance_km,planned_cost
S000134978,O000134978,15,12,18.06,4861.0
S000134979,O000134979,15,24,5.76,3984.0
S000134980,O000134980,15,36,13.41,4935.0
S000134981,O000134981,15,24,14.96,4678.0
S000134982,O000134982,15,12,5.2,3888.0
S000134983,O000134983,15,24,13.84,5134.0
S000134984,O000134984,15,12,3.14,3611.0
S000134985,O000134985,15,12,19.97,6039.0
S000134986,O000134986,15,12,13.2,4629.0
S000134987,O000134987,15,24,25.19,6257.0
S000134988,O000134988,15,24,6.8,3948.0
S000134989,O000134989,15,24,22.67,5812.0
S000134990,O000134990,15,24,6.0,3751.0
S000134991,O000134991,15,24,8.84,4274.0
S000134992,O000134992,15,24,14.18,4653.0
S000134993,O000134993,15,36,15.56,4869.0
S000134994,O000134994,15,24,26.4,6213.0
S000134995,O000134995,15,24,24.01,6358.0
S000134996,O000134996,15,24,21.04,6179.0
S000134997,O000134997,15,24,27.19,6816.0
S000134998,O000134998,15,24,2.92,3573.0
S000134999,O000134999,15,12,19.31,5694.0
S000135000,O000135000,15,12,18.03,5578.0
S000135001,O000135001,15,24,20.13,5065.0
S000135002,O000135002,15,24,9.46,4182.0
S000135003,O000135003,16,12,12.25,4337.0
S000135004,O000135004,16,12,10.24,4149.0
S000135005,O000135005,16,24,26.56,5859.0
S000135006,O000135006,16,24,27.58,7183.0
S000135007,O000135007,16,12,3.96,3707.0
S000135008,O000135008,16,36,12.86,4759.0
S000135009,O000135009,16,36,6.46,3972.0
S000135010,O000135010,16,24,9.93,4673.0
S000135011,O000135011,16,12,10.48,4288.0
S000135012,O000135012,16,36,17.82,5125.0
S000135013,O000135013,16,24,7.52,4045.0
S000135014,O000135014,16,36,8.47,4311.0
S000135015,O000135015,16,12,19.4,5705.0
S000135016,O000135016,16,36,17.87,5484.0
S000135017,O000135017,16,24,22.68,5577.0
S000135018,O000135018,16,12,10.46,4484.0
S000135019,O000135019,16,24,7.7,4329.0
S000135020,O000135020,16,24,6.83,3885.0
S000135021,O000135021,16,12,27.48,6382.0
S000135022,O000135022,16,24,22.15,5576.0
S000135023,O000135023,17,24,21.91,5620.0
S000135024,O000135024,17,12,24.01,6248.0
S000135025,O000135025,17,24,8.07,4143.0
S000135026,O000135026,17,24,23.11,6132.0
S000135027,O000135027,17,24,23.31,5332.0
S000135028,O000135028,17,24,25.3,6089.0
S000135029,O000135029,17,24,7.11,3948.0
S000135030,O000135030,17,36,10.38,4738.0
S000135031,O000135031,17,24,11.29,4674.0
S000135032,O000135032,17,24,20.66,5778.0
S000135033,O000135033,17,12,8.99,4129.0
S000135034,O000135034,17,12,4.39,3651.0
S000135035,O000135035,17,24,6.16,3875.0
S000135036,O000135036,17,12,16.37,5301.0
S000135037,O000135037,17,36,16.85,5576.0
S000135038,O000135038,17,36,13.88,4474.0
S000135039,O000135039,17,24,20.27,6150.0
S000135040,O000135040,17,36,8.23,4315.0
S000135041,O000135041,17,24,16.93,5498.0
S000135042,O000135042,17,24,10.72,4471.0
S000135043,O000135043,17,12,12.76,4885.0
S000135044,O000135044,17,36,26.56,5675.0
S000135045,O000135045,17,12,14.04,5284.0
S000135046,O000135046,17,24,8.78,4219.0
S000135047,O000135047,17,12,5.74,3828.0
S000135048,O000135048,17,24,21.81,5256.0
S000135049,O000135049,17,24,25.35,6313.0
S000135050,O000135050,18,12,13.68,4496.0
S000135051,O000135051,18,24,18.53,5568.0
S000135052,O000135052,18,24,25.64,6171.0
S000135053,O000135053,18,24,8.4,3983.0
S000135054,O000135054,18,12,9.45,4100.0
S000135055,O000135055,18,12,7.97,3970.0
S000135056,O000135056,18,24,26.09,5958.0
S000135057,O000135057,18,36,8.38,4174.0
S000135058,O000135058,18,36,23.32,5862.0
S000135059,O000135059,18,12,18.68,5375.0
S000135060,O000135060,18,24,4.01,3580.0
S000135061,O000135061,18,24,25.35,6241.0
S000135062,O000135062,18,24,12.17,4337.0
S000135063,O000135063,18,12,13.81,4961.0
S000135064,O000135064,18,12,17.26,5487.0
S000135065,O000135065,18,24,17.67,5592.0
S000135066,O000135066,18,24,25.3,6512.0
S000135067,O000135067,18,24,18.01,5462.0
S000135068,O000135068,18,36,23.23,6321.0
S000135069,O000135069,18,24,11.9,4630.0
S000135070,O000135070,18,24,26.9,6286.0
S000135071,O000135071,18,12,25.59,6325.0
S000135072,O000135072,18,24,8.57,4016.0
S000135073,O000135073,18,12,19.65,4980.0
S000135074,O000135074,18,12,4.44,3651.0
S000135075,O000135075,18,24,12.86,4447.0
S000135076,O000135076,18,12,17.21,5259.0
S000135077,O000135077,18,12,15.99,5069.0
S000135078,O000135078,18,24,8.69,4300.0
S000135079,O000135079,18,12,10.63,4773.0
S000135080,O000135080,18,24,6.86,4014.0
S000135081,O000135081,18,24,26.72,5830.0
S000135082,O000135082,18,24,25.51,5690.0
S000135083,O000135083,18,24,24.64,6078.0
S000135084,O000135084,18,24,10.71,4733.0
S000135085,O000135085,18,36,21.38,5438.0
S000135086,O000135086,18,12,23.65,6099.0
S000135087,O000135087,18,24,3.21,3617.0
S000135088,O000135088,18,36,17.16,5090.0
S000135089,O000135089,18,36,17.09,5167.0
S000135090,O000135090,18,24,3.05,3508.0
S000135091,O000135091,18,24,10.17,4695.0
S000135092,O000135092,18,12,23.7,5681.0
S000135093,O000135093,18,24,26.46,6499.0
S000135094,O000135094,18,24,8.56,3981.0
S000135095,O000135095,18,12,25.8,6471.0
S000135096,O000135096,18,12,26.26,6746.0
S000135097,O000135097,18,12,13.77,4631.0
S000135098,O000135098,18,12,4.07,3714.0
S000135099,O000135099,18,24,15.66,5138.0
S000135100,O000135100,18,24,12.95,5076.0
S000135101,O000135101,18,24,18.96,4938.0
S000135102,O000135102,18,12,4.2,3744.0
S000135103,O000135103,18,24,10.86,4214.0
S000135104,O000135104,18,24,4.29,3606.0
S000135105,O000135105,18,24,3.09,3551.0
S000135106,O000135106,18,24,11.32,4789.0
S000135107,O000135107,18,24,15.67,5169.0
S000135108,O000135108,18,24,25.32,6457.0
S000135109,O000135109,18,24,4.27,3686.0
S000135110,O000135110,18,24,16.39,4848.0
S000135111,O000135111,18,24,26.13,6722.0
S000135112,O000135112,18,24,27.28,6696.0
S000135113,O000135113,18,12,10.29,4716.0
S000135114,O000135114,18,24,19.5,5926.0
S000135115,O000135115,18,24,2.69,3503.0
S000135116,O000135116,19,36,23.36,5541.0
S000135117,O000135117,19,24,27.34,6034.0
S000135118,O000135118,19,24,14.84,4857.0
S000135119,O000135119,19,12,5.76,4019.0
S000135120,O000135120,19,24,9.45,4426.0
S000135121,O000135121,19,24,3.81,3726.0
S000135122,O000135122,19,24,3.35,3577.0
S000135123,O000135123,19,24,14.51,4673.0
S000135124,O000135124,19,24,16.09,5312.0
S000135125,O000135125,19,24,9.27,4216.0
S000135126,O000135126,19,12,20.88,5875.0
S000135127,O000135127,19,24,14.31,4513.0
S000135128,O000135128,19,24,8.68,4194.0
S000135129,O000135129,19,36,10.41,4402.0
S000135130,O000135130,19,24,3.66,3641.0
S000135131,O000135131,19,24,26.31,6013.0
S000135132,O000135132,19,12,10.79,4193.0
S000135133,O000135133,19,12,17.08,5562.0
S000135134,O000135134,19,24,20.31,5207.0
S000135135,O000135135,19,36,6.91,3846.0
S000135136,O000135136,19,36,17.93,5440.0
S000135137,O000135137,19,12,10.06,4473.0
S000135138,O000135138,19,24,21.42,5980.0
S000135139,O000135139,19,24,6.63,3805.0
S000135140,O000135140,19,24,13.86,4575.0
S000135141,O000135141,19,24,14.64,5045.0
S000135142,O000135142,19,24,7.71,4126.0
S000135143,O000135143,19,24,3.54,3596.0
S000135144,O000135144,19,24,13.45,4455.0
S000135145,O000135145,19,24,11.02,4545.0
S000135146,O000135146,19,24,18.0,5544.0
S000135147,O000135147,20,24,23.29,5628.0
S000135148,O000135148,20,24,9.04,4411.0
S000135149,O000135149,20,24,11.74,4707.0
S000135150,O000135150,20,24,2.5,3548.0
S000135151,O000135151,20,12,20.25,6077.0
S000135152,O000135152,20,36,23.22,5754.0
S000135153,O000135153,20,24,4.37,3698.0
S000135154,O000135154,20,24,20.06,5663.0
S000135155,O000135155,20,24,20.88,5839.0
S000135156,O000135156,20,24,13.2,4773.0
S000135157,O000135157,20,12,20.04,6137.0
S000135158,O000135158,20,36,23.34,5762.0
S000135159,O000135159,20,24,16.83,5109.0
S000135160,O000135160,20,24,27.63,6127.0
S000135161,O000135161,20,24,9.43,4256.0
S000135162,O000135162,20,24,12.09,4581.0
S000135163,O000135163,20,24,2.63,3504.0
S000135164,O000135164,20,24,8.15,3975.0
S000135165,O000135165,20,24,25.67,7020.0
S000135166,O000135166,20,24,25.07,6485.0
S000135167,O000135167,20,24,15.55,4662.0
S000135168,O000135168,20,24,11.34,4667.0
S000135169,O000135169,20,24,16.63,5494.0
S000135170,O000135170,20,36,19.7,5341.0
S000135171,O000135171,20,24,12.68,4381.0
S000135172,O000135172,20,12,11.77,4473.0
S000135173,O000135173,20,24,3.91,3690.0
S000135174,O000135174,20,24,11.3,4465.0
S000135175,O000135175,20,12,4.84,3758.0
S000135176,O000135176,21,24,4.49,3801.0
S000135177,O000135177,21,24,18.76,5490.0
S000135178,O000135178,21,24,22.78,5952.0
S000135179,O000135179,21,24,9.7,4211.0
S000135180,O000135180,21,24,26.46,6908.0
S000135181,O000135181,21,36,12.71,4740.0
S000135182,O000135182,21,12,2.64,3552.0
S000135183,O000135183,21,24,20.56,5813.0
S000135184,O000135184,21,24,24.58,5534.0
S000135185,O000135185,21,12,19.37,5249.0
S000135186,O000135186,21,24,19.05,5128.0
S000135187,O000135187,21,24,16.37,4993.0
S000135188,O000135188,21,12,14.92,4739.0
S000135189,O000135189,21,24,3.89,3583.0
S000135190,O000135190,21,24,14.91,5344.0
S000135191,O000135191,21,36,24.35,5821.0
S000135192,O000135192,21,12,6.6,3917.0
S000135193,O000135193,21,24,4.38,3606.0
S000135194,O000135194,22,12,9.85,4111.0
S000135195,O000135195,22,24,20.96,5111.0
S000135196,O000135196,22,12,26.45,6383.0
S000135197,O000135197,22,12,8.43,4292.0
S000135198,O000135198,22,12,5.74,3860.0
S000135199,O000135199,22,36,26.15,6168.0
S000135200,O000135200,22,24,25.27,5931.0
S000135201,O000135201,22,24,16.53,4797.0
S000135202,O000135202,22,12,18.74,5886.0
S000135203,O000135203,22,24,16.38,5351.0
S000135204,O000135204,22,36,4.33,3692.0
S000135205,O000135205,22,12,20.1,5744.0
S000135206,O000135206,22,12,19.84,5029.0
S000135207,O000135207,22,24,25.52,6410.0
S000135208,O000135208,22,24,16.47,4845.0
S000135209,O000135209,22,24,22.82,6141.0
S000135210,O000135210,22,24,25.09,5706.0
S000135211,O000135211,22,24,3.6,3677.0
S000135212,O000135212,22,12,7.61,3995.0
S000135213,O000135213,22,12,11.66,4597.0
S000135214,O000135214,22,24,16.69,4716.0
S000135215,O000135215,22,24,15.24,5410.0
S000135216,O000135216,22,12,21.05,5763.0
S000135217,O000135217,22,36,10.24,4637.0
S000135218,O000135218,22,24,21.43,6290.0
S000135219,O000135219,22,24,25.01,6303.0
S000135220,O000135220,22,12,26.46,6586.0
S000135221,O000135221,22,24,8.19,4184.0
S000135222,O000135222,22,24,21.31,6235.0
S000135223,O000135223,23,12,19.82,5191.0
S000135224,O000135224,23,12,26.41,6819.0
S000135225,O000135225,23,24,18.81,5388.0
S000135226,O000135226,23,24,15.81,4816.0
S000135227,O000135227,23,12,13.28,4622.0
S000135228,O000135228,23,36,23.21,5934.0
S000135229,O000135229,23,24,7.74,4246.0
S000135230,O000135230,23,12,21.99,5481.0
S000135231,O000135231,24,24,20.36,5562.0
S000135232,O000135232,24,12,24.2,6484.0
S000135233,O000135233,24,24,6.63,3924.0
S000135234,O000135234,24,24,13.72,4735.0
S000135235,O000135235,24,24,22.79,6066.0
S000135236,O000135236,24,36,11.59,4288.0
S000135237,O000135237,24,24,11.43,4579.0
S000135238,O000135238,25,24,14.69,4592.0
S000135239,O000135239,25,24,21.85,5687.0
S000135240,O000135240,25,24,14.56,5029.0
S000135241,O000135241,25,24,4.69,3859.0
S000135242,O000135242,25,24,13.19,5087.0
S000135243,O000135243,25,24,15.52,5475.0
S000135244,O000135244,25,12,13.5,4859.0
S000135245,O000135245,25,24,20.59,5491.0
S000135246,O000135246,25,24,2.68,3498.0
S000135247,O000135247,25,24,13.24,5150.0
S000135248,O000135248,25,24,16.55,5106.0
S000135249,O000135249,25,24,22.61,5305.0
S000135250,O000135250,25,24,13.29,5049.0
S000135251,O000135251,25,36,27.56,7187.0
S000135252,O000135252,25,12,19.66,5887.0
S000135253,O000135253,25,24,14.29,5070.0
S000135254,O000135254,25,24,12.28,4752.0
S000135255,O000135255,25,24,15.42,4774.0
S000135256,O000135256,25,12,22.82,5464.0
S000135257,O000135257,25,24,27.55,5857.0
S000135258,O000135258,25,24,5.09,3771.0
S000135259,O000135259,1,24,11.54,4617.0
S000135260,O000135260,1,24,17.07,5137.0
S000135261,O000135261,1,24,15.4,4948.0
S000135262,O000135262,1,24,10.25,4716.0
S000135263,O000135263,1,24,9.61,4389.0
S000135264,O000135264,1,24,15.75,5198.0
S000135265,O000135265,1,24,23.24,5737.0
S000135266,O000135266,1,24,21.97,5840.0
S000135267,O000135267,1,24,12.89,4569.0
S000135268,O000135268,1,36,10.76,4469.0
S000135269,O000135269,1,12,11.01,4792.0
S000135270,O000135270,1,24,17.73,5046.0
S000135271,O000135271,1,12,8.97,4482.0
S000135272,O000135272,1,24,7.99,4358.0
S000135273,O000135273,1,24,5.74,4036.0
S000135274,O000135274,1,12,17.18,4957.0
S000135275,O000135275,1,36,18.75,5754.0
S000135276,O000135276,1,24,21.55,5328.0
S000135277,O000135277,1,24,5.57,3760.0
S000135278,O000135278,1,24,3.55,3563.0
S000135279,O000135279,1,24,19.2,5959.0
S000135280,O000135280,1,24,23.76,6271.0
S000135281,O000135281,1,24,15.32,5484.0
S000135282,O000135282,1,24,13.05,4507.0
S000135283,O000135283,1,24,5.57,3740.0
S000135284,O000135284,1,24,7.34,4155.0
S000135285,O000135285,1,24,22.5,6537.0
S000135286,O000135286,1,24,9.69,4404.0
S000135287,O000135287,1,12,22.52,6095.0
S000135288,O000135288,1,24,12.68,4486.0
S000135289,O000135289,1,24,26.15,6121.0
S000135290,O000135290,1,24,15.6,4891.0
S000135291,O000135291,1,24,8.05,4172.0
S000135292,O000135292,1,24,4.26,3761.0
S000135293,O000135293,1,24,18.94,6002.0
S000135294,O000135294,1,36,13.41,5014.0
S000135295,O000135295,1,12,20.12,5196.0
S000135296,O000135296,1,24,17.7,4893.0
S000135297,O000135297,1,12,13.33,4844.0
S000135298,O000135298,1,36,12.53,4739.0
S000135299,O000135299,1,24,4.49,3866.0
S000135300,O000135300,1,24,4.34,3713.0
S000135301,O000135301,1,24,10.67,4737.0
S000135302,O000135302,1,36,27.72,6546.0
S000135303,O000135303,1,24,17.56,5455.0
S000135304,O000135304,1,36,22.8,5305.0
S000135305,O000135305,1,24,16.28,5253.0
S000135306,O000135306,1,24,9.79,4304.0
S000135307,O000135307,1,12,16.1,4968.0
S000135308,O000135308,1,24,3.92,3615.0
S000135309,O000135309,1,12,3.3,3547.0
S000135310,O000135310,1,24,17.77,4817.0
S000135311,O000135311,1,24,9.15,4530.0
S000135312,O000135312,1,12,25.74,5554.0
S000135313,O000135313,2,12,6.07,3749.0
S000135314,O000135314,2,24,14.44,4610.0
S000135315,O000135315,2,24,24.88,6238.0
S000135316,O000135316,2,24,10.7,4359.0
S000135317,O000135317,2,12,6.58,3863.0
S000135318,O000135318,2,24,24.59,5483.0
S000135319,O000135319,2,24,3.51,3695.0
S000135320,O000135320,2,12,26.49,7138.0
S000135321,O000135321,2,36,10.92,4631.0
S000135322,O000135322,2,24,4.32,3593.0
S000135323,O000135323,2,12,14.39,5080.0
S000135324,O000135324,2,12,10.49,4237.0
S000135325,O000135325,2,12,6.15,4114.0
S000135326,O000135326,2,24,7.06,4080.0
S000135327,O000135327,2,24,16.76,4715.0
S000135328,O000135328,2,24,19.85,6120.0
S000135329,O000135329,2,24,27.59,7100.0
S000135330,O000135330,2,24,24.08,5821.0
S000135331,O000135331,2,12,21.73,5323.0
S000135332,O000135332,2,24,6.2,3962.0
S000135333,O000135333,2,24,3.91,3781.0
S000135334,O000135334,2,24,16.54,5278.0
S000135335,O000135335,2,24,16.3,5555.0
S000135336,O000135336,2,12,22.65,5288.0
S000135337,O000135337,2,24,22.17,5383.0
S000135338,O000135338,2,24,20.27,6066.0
S000135339,O000135339,2,24,6.83,3951.0
S000135340,O000135340,2,24,6.79,3823.0
S000135341,O000135341,2,24,16.51,5013.0
S000135342,O000135342,3,24,5.83,3784.0
S000135343,O000135343,3,24,22.12,5861.0
S000135344,O000135344,3,36,27.59,6184.0
S000135345,O000135345,3,36,4.46,3658.0
S000135346,O000135346,3,12,4.55,3707.0
S000135347,O000135347,3,24,26.17,6315.0
S000135348,O000135348,3,12,24.64,5741.0
S000135349,O000135349,3,24,5.53,3817.0
S000135350,O000135350,3,24,5.5,3803.0
S000135351,O000135351,3,24,6.2,4090.0
S000135352,O000135352,3,24,6.22,3903.0
S000135353,O000135353,3,24,11.0,4340.0
S000135354,O000135354,3,24,25.55,5598.0
S000135355,O000135355,3,24,10.44,4322.0
S000135356,O000135356,3,24,7.43,4310.0
S000135357,O000135357,4,24,8.75,4055.0
S000135358,O000135358,4,12,20.18,5509.0
S000135359,O000135359,4,12,16.61,5128.0
S000135360,O000135360,4,24,21.07,6106.0
S000135361,O000135361,4,12,12.73,5070.0
S000135362,O000135362,4,24,8.1,3969.0
S000135363,O000135363,4,24,18.03,5404.0
S000135364,O000135364,4,24,18.62,4891.0
S000135365,O000135365,4,24,25.4,5765.0
S000135366,O000135366,4,24,7.14,3924.0
S000135367,O000135367,4,24,15.39,4687.0
S000135368,O000135368,4,24,12.88,4547.0
S000135369,O000135369,4,24,20.76,5851.0
S000135370,O000135370,4,24,19.38,5810.0
S000135371,O000135371,4,12,16.59,5568.0
S000135372,O000135372,4,24,16.39,4991.0
S000135373,O000135373,4,24,19.85,5831.0
S000135374,O000135374,4,24,17.15,5649.0
S000135375,O000135375,4,12,5.2,3714.0
S000135376,O000135376,4,24,12.67,4423.0
S000135377,O000135377,4,24,14.98,4905.0
S000135378,O000135378,4,24,4.95,3863.0
S000135379,O000135379,4,24,16.06,4737.0
S000135380,O000135380,4,24,5.55,3848.0
S000135381,O000135381,4,24,6.8,3935.0
S000135382,O000135382,4,24,27.95,6092.0
S000135383,O000135383,4,24,10.86,4668.0
S000135384,O000135384,4,24,24.68,6875.0
S000135385,O000135385,4,12,23.54,6548.0
S000135386,O000135386,4,24,20.81,5179.0
S000135387,O000135387,4,24,13.51,4846.0
S000135388,O000135388,4,24,23.66,5909.0
S000135389,O000135389,4,36,23.63,6365.0
S000135390,O000135390,4,24,7.25,4061.0
S000135391,O000135391,4,24,9.43,4105.0
S000135392,O000135392,4,24,13.9,5133.0
S000135393,O000135393,4,24,25.19,6232.0
S000135394,O000135394,4,24,8.41,4191.0
S000135395,O000135395,4,12,13.45,4802.0
S000135396,O000135396,4,12,11.43,4601.0
S000135397,O000135397,4,24,19.13,6056.0
S000135398,O000135398,4,36,17.52,5046.0
S000135399,O000135399,4,24,19.91,5639.0
S000135400,O000135400,5,24,7.83,4017.0
S000135401,O000135401,5,12,16.94,5667.0
S000135402,O000135402,5,24,7.63,4038.0
S000135403,O000135403,5,24,14.29,5026.0
S000135404,O000135404,5,24,26.02,6124.0
S000135405,O000135405,5,36,15.84,5454.0
S000135406,O000135406,5,24,12.33,4774.0
S000135407,O000135407,5,12,19.87,5578.0
S000135408,O000135408,5,12,14.67,5255.0
S000135409,O000135409,5,24,21.49,6044.0
S000135410,O000135410,5,24,22.21,5367.0
S000135411,O000135411,5,12,21.44,5369.0
S000135412,O000135412,5,24,14.98,4577.0
S000135413,O000135413,5,24,9.58,4205.0
S000135414,O000135414,5,24,20.9,5846.0
S000135415,O000135415,5,36,3.25,3630.0
S000135416,O000135416,5,24,24.17,5667.0
S000135417,O000135417,5,12,24.61,6796.0
S000135418,O000135418,5,24,12.55,4770.0
S000135419,O000135419,5,24,11.22,4814.0
S000135420,O000135420,5,24,6.97,4162.0
S000135421,O000135421,5,24,24.16,6796.0
S000135422,O000135422,5,12,3.44,3676.0
S000135423,O000135423,5,24,13.07,4599.0
S000135424,O000135424,5,24,16.12,5150.0
S000135425,O000135425,5,12,13.15,4620.0
S000135426,O000135426,5,24,24.09,5490.0
S000135427,O000135427,5,12,6.29,3983.0
S000135428,O000135428,5,24,10.22,4388.0
S000135429,O000135429,5,12,21.91,5317.0
S000135430,O000135430,5,36,7.75,3953.0
S000135431,O000135431,5,24,9.76,4401.0
S000135432,O000135432,5,12,24.67,5905.0
S000135433,O000135433,5,12,7.09,4250.0
S000135434,O000135434,5,24,2.8,3584.0
S000135435,O000135435,6,24,6.6,4002.0
S000135436,O000135436,6,24,17.56,5711.0
S000135437,O000135437,6,24,4.35,3646.0
S000135438,O000135438,6,24,25.19,6945.0
S000135439,O000135439,6,24,10.75,4534.0
S000135440,O000135440,6,12,16.76,5146.0
S000135441,O000135441,6,24,17.52,4820.0
S000135442,O000135442,6,12,17.11,5620.0
S000135443,O000135443,6,24,25.29,5637.0
S000135444,O000135444,6,24,24.35,5664.0
S000135445,O000135445,6,36,18.56,5192.0
S000135446,O000135446,6,36,4.46,3691.0
S000135447,O000135447,6,24,4.71,3905.0
S000135448,O000135448,6,24,21.46,5516.0
S000135449,O000135449,6,12,17.88,5419.0
S000135450,O000135450,6,12,25.98,6553.0
S000135451,O000135451,6,12,4.75,3680.0
S000135452,O000135452,6,36,20.39,5159.0
S000135453,O000135453,6,12,13.97,4570.0
S000135454,O000135454,6,24,6.8,4184.0
S000135455,O000135455,6,24,13.46,4783.0
S000135456,O000135456,6,24,3.96,3654.0
S000135457,O000135457,7,24,5.07,3851.0
S000135458,O000135458,7,24,19.21,5487.0
S000135459,O000135459,7,24,15.06,5317.0
S000135460,O000135460,7,12,18.97,5923.0
S000135461,O000135461,7,24,19.16,5542.0
S000135462,O000135462,7,24,26.47,6667.0
S000135463,O000135463,7,12,3.26,3623.0
S000135464,O000135464,7,12,10.15,4623.0
S000135465,O000135465,7,24,18.6,5111.0
S000135466,O000135466,7,24,21.13,5471.0
S000135467,O000135467,7,12,4.44,3673.0
S000135468,O000135468,7,24,11.19,4240.0
S000135469,O000135469,7,24,16.5,5535.0
S000135470,O000135470,7,24,15.57,5312.0
S000135471,O000135471,7,24,25.86,5708.0
S000135472,O000135472,7,24,27.4,7008.0
S000135473,O000135473,7,24,16.61,4809.0
S000135474,O000135474,7,36,7.35,3921.0
S000135475,O000135475,7,24,15.01,5251.0
S000135476,O000135476,7,12,25.14,5828.0
S000135477,O000135477,7,24,15.24,4736.0
S000135478,O000135478,7,24,11.38,4314.0
S000135479,O000135479,7,36,9.36,4453.0
S000135480,O000135480,7,24,4.84,3678.0
S000135481,O000135481,7,12,14.85,4966.0
S000135482,O000135482,8,24,20.12,5267.0
S000135483,O000135483,8,24,2.54,3536.0
S000135484,O000135484,8,12,3.48,3525.0
S000135485,O000135485,8,24,11.7,4359.0
S000135486,O000135486,8,36,9.15,4370.0
S000135487,O000135487,8,12,27.87,6467.0
S000135488,O000135488,8,36,12.18,4826.0
S000135489,O000135489,8,24,15.5,4664.0
S000135490,O000135490,8,12,25.7,5621.0
S000135491,O000135491,8,24,19.93,6186.0
S000135492,O000135492,8,24,20.72,5446.0
