shipment_id,pickup_ts,delivered_ts,actual_distance_km,actual_cost
S000108996,2025-06-11 10:12:00,2025-06-12 16:31:16.082169574,4.28,4504.0
S000108997,2025-06-12 03:51:00,2025-06-12 10:09:39.336964117,23.96,7287.0
S000108998,2025-06-11 14:38:00,2025-06-12 19:42:15.140476952,31.37,7340.0
S000108999,2025-06-11 05:51:00,2025-06-11 20:35:38.353690611,15.37,5939.0
S000109000,2025-06-12 00:47:00,2025-06-13 09:46:11.980312152,11.94,4954.0
S000109001,2025-06-11 21:39:00,2025-06-12 12:44:11.909929297,22.33,7092.0
S000109002,2025-06-11 06:44:00,2025-06-11 23:23:28.857022423,15.21,5504.0
S000109003,2025-06-11 22:56:00,2025-06-12 19:45:23.333233749,14.34,4845.0
S000109004,2025-06-11 08:21:00,2025-06-12 12:40:09.059895494,22.63,5568.0
S000109005,2025-06-11 07:17:00,2025-06-12 03:29:41.904666230,2.99,3346.0
S000109006,2025-06-11 21:34:00,2025-06-13 03:38:12.676162911,23.46,5109.0
S000109007,2025-06-11 20:08:00,2025-06-12 07:35:01.673208158,7.09,4531.0
S000109008,2025-06-11 03:00:00,2025-06-12 02:59:39.728297900,14.07,5429.0
S000109009,2025-06-11 13:57:00,2025-06-12 14:25:02.022701905,13.75,5166.0
S000109010,2025-06-12 01:46:00,2025-06-12 13:32:18.157753642,30.11,7870.0
S000109011,2025-06-11 11:25:00,2025-06-12 12:25:00.899465580,23.48,5718.0
S000109012,2025-06-12 03:43:00,2025-06-12 19:59:18.680794593,7.64,4038.0
S000109013,2025-06-12 04:56:00,2025-06-12 16:07:43.641624912,7.36,4376.0
S000109014,2025-06-11 16:48:00,2025-06-13 01:06:24.394285688,9.32,4714.0
S000109015,2025-06-11 13:11:00,2025-06-13 00:49:30.811318530,18.46,6129.0
S000109016,2025-06-12 01:02:00,2025-06-12 16:48:59.481674374,29.9,7197.0
S000109017,2025-06-11 17:11:00,2025-06-12 15:06:53.727182486,15.11,5507.0
S000109018,2025-06-11 23:39:00,2025-06-12 21:19:19.348307198,20.59,6622.0
S000109019,2025-06-11 19:30:00,2025-06-13 04:41:49.399791799,8.22,4498.0
S000109020,2025-06-11 10:21:00,2025-06-11 22:16:13.959628431,25.05,6221.0
S000109021,2025-06-11 11:29:00,2025-06-11 22:53:35.181301208,22.88,6385.0
S000109022,2025-06-12 04:09:00,2025-06-12 08:19:48.259489609,21.66,6042.0
S000109023,2025-06-11 21:31:00,2025-06-12 15:49:54.141516777,6.07,3529.0
S000109024,2025-06-11 21:35:00,2025-06-12 20:14:49.342766598,4.49,4490.0
S000109025,2025-06-11 13:55:00,2025-06-12 10:53:57.768870093,13.73,5114.0
S000109026,2025-06-11 19:20:00,2025-06-12 13:11:02.191089520,22.03,5124.0
S000109027,2025-06-12 04:50:00,2025-06-12 23:11:19.422349473,10.72,4277.0
S000109028,2025-06-11 14:14:00,2025-06-11 23:14:03.383236371,7.66,4249.0
S000109029,2025-06-12 04:21:00,2025-06-13 09:47:06.312545574,5.87,3728.0
S000109030,2025-06-12 03:55:00,2025-06-12 10:13:38.159903768,10.28,5524.0
S000109031,2025-06-11 19:03:00,2025-06-12 14:16:18.854023389,27.83,5937.0
S000109032,2025-06-11 10:02:00,2025-06-12 21:42:47.996985910,13.57,4820.0
S000109033,2025-06-11 19:07:00,2025-06-12 01:30:21.681290551,6.72,4591.0
S000109034,2025-06-12 01:51:00,2025-06-12 14:19:09.481688493,14.49,4793.0
S000109035,2025-06-11 09:50:00,2025-06-12 14:37:26.349514177,13.45,4723.0
S000109036,2025-06-11 09:50:00,2025-06-12 09:33:58.771640694,3.33,4173.0
S000109037,2025-06-12 04:49:00,2025-06-12 16:40:44.190310842,9.0,4610.0
S000109038,2025-06-11 17:50:00,2025-06-13 00:29:20.494185422,3.77,3754.0
S000109039,2025-06-12 04:43:00,2025-06-12 15:54:43.273483386,7.81,5099.0
S000109040,2025-06-11 20:13:00,2025-06-13 03:13:04.738591062,7.04,4499.0
S000109041,2025-06-11 20:44:00,2025-06-12 11:43:38.225699998,26.36,6495.0
S000109042,2025-06-11 22:23:00,2025-06-12 06:03:34.370395604,16.29,5291.0
S000109043,2025-06-11 21:39:00,2025-06-12 02:58:24.964704552,9.13,4602.0
S000109044,2025-06-11 19:21:00,2025-06-12 07:40:19.378025547,17.81,5526.0
S000109045,2025-06-11 20:09:00,2025-06-12 16:51:58.908800703,25.46,6525.0
S000109046,2025-06-11 22:41:00,2025-06-12 13:58:58.473834324,3.57,3556.0
S000109047,2025-06-11 06:48:00,2025-06-11 18:06:57.208570912,15.48,4457.0
S000109048,2025-06-11 05:31:00,2025-06-11 09:44:26.218604254,13.21,4719.0
S000109049,2025-06-11 10:17:00,2025-06-12 00:14:41.669915472,12.38,4455.0
S000109050,2025-06-11 18:51:00,2025-06-13 05:30:06.182404164,19.22,5689.0
S000109051,2025-06-11 13:14:00,2025-06-12 15:31:40.255947787,27.4,6591.0
S000109052,2025-06-12 01:48:00,2025-06-12 06:25:46.408231606,21.93,5995.0
S000109053,2025-06-12 04:05:00,2025-06-13 11:47:03.698471534,11.8,4445.0
S000109054,2025-06-11 18:55:00,2025-06-12 10:59:58.734155532,20.44,5690.0
S000109055,2025-06-11 09:29:00,2025-06-12 13:13:28.520007633,7.72,3922.0
S000109056,2025-06-12 04:29:00,2025-06-13 12:34:03.852737199,25.26,7226.0
S000109057,2025-06-11 12:58:00,2025-06-13 00:38:34.828305272,26.9,6306.0
S000109058,2025-06-11 17:26:00,2025-06-12 20:08:25.480606132,5.09,4511.0
S000109059,2025-06-11 03:28:00,2025-06-12 14:52:24.522927994,22.12,5656.0
S000109060,2025-06-12 03:00:00,2025-06-13 11:03:58.546362697,7.0,4074.0
S000109061,2025-06-11 11:31:00,2025-06-12 06:05:45.726306819,23.05,6576.0
S000109062,2025-06-12 00:30:00,2025-06-12 10:42:48.915909655,9.63,4464.0
S000109063,2025-06-11 04:24:00,2025-06-12 04:46:09.796112882,5.55,3985.0
S000109064,2025-06-12 05:35:00,2025-06-12 16:19:31.053840122,28.85,7068.0
S000109065,2025-06-12 07:05:00,2025-06-12 22:28:49.873325348,8.31,5075.0
S000109066,2025-06-11 23:12:00,2025-06-12 16:26:13.955422282,18.24,5016.0
S000109067,2025-06-12 05:13:00,2025-06-13 12:52:30.875334372,5.06,3867.0
S000109068,2025-06-11 23:48:00,2025-06-12 06:21:21.178908014,31.73,8578.0
S000109069,2025-06-12 06:15:00,2025-06-12 22:00:03.398530150,24.35,5795.0
S000109070,2025-06-12 02:17:00,2025-06-12 12:04:52.830568021,6.91,3630.0
S000109071,2025-06-12 02:03:00,2025-06-12 19:58:37.742879521,23.02,5571.0
S000109072,2025-06-11 22:25:00,2025-06-12 09:04:14.544865224,3.93,4165.0
S000109073,2025-06-12 07:16:00,2025-06-12 20:14:24.624591466,13.15,4626.0
S000109074,2025-06-12 04:25:00,2025-06-13 03:00:14.983981314,25.42,7056.0
S000109075,2025-06-11 09:06:00,2025-06-12 17:20:05.653559529,11.85,5410.0
S000109076,2025-06-11 06:25:00,2025-06-11 23:44:53.996127398,7.68,3990.0
S000109077,2025-06-11 14:21:00,2025-06-12 23:30:47.934664693,13.78,4664.0
S000109078,2025-06-12 04:39:00,2025-06-13 15:48:39.581468812,17.65,4856.0
S000109079,2025-06-11 17:18:00,2025-06-12 06:05:01.310410687,27.85,5824.0
S000109080,2025-06-11 14:02:00,2025-06-12 12:31:31.688207682,13.91,4686.0
S000109081,2025-06-12 00:50:00,2025-06-13 03:13:28.443399748,5.88,3883.0
S000109082,2025-06-12 02:08:00,2025-06-13 11:58:18.008690510,30.53,7352.0
S000109083,2025-06-11 20:51:00,2025-06-12 15:45:46.924649485,18.55,6761.0
S000109084,2025-06-11 23:55:00,2025-06-12 13:54:48.943056260,19.85,7017.0
S000109085,2025-06-11 17:45:00,2025-06-12 16:46:50.954402697,13.91,5605.0
S000109086,2025-06-11 11:14:00,2025-06-12 03:41:10.578950982,16.96,6026.0
S000109087,2025-06-11 09:46:00,2025-06-12 04:30:36.995723786,15.94,5249.0
S000109088,2025-06-11 17:56:00,2025-06-12 15:57:21.338964487,7.42,4738.0
S000109089,2025-06-11 13:52:00,2025-06-11 23:35:22.113068844,22.88,7106.0
S000109090,2025-06-12 02:41:00,2025-06-12 20:59:58.845113679,20.71,6195.0
S000109091,2025-06-12 03:25:00,2025-06-13 11:00:37.973532408,24.65,5730.0
S000109092,2025-06-11 14:46:00,2025-06-13 02:42:53.911069299,30.51,6768.0
S000109093,2025-06-11 17:05:00,2025-06-13 02:03:01.988713045,6.42,4477.0
S000109094,2025-06-12 03:32:00,2025-06-12 15:07:21.684144451,26.34,6390.0
S000109095,2025-06-12 01:50:00,2025-06-13 01:45:05.443092588,15.8,5079.0
S000109096,2025-06-12 01:24:00,2025-06-12 08:54:01.142728833,18.77,5045.0
S000109097,2025-06-11 07:38:00,2025-06-11 20:09:30.389260990,6.98,3922.0
S000109098,2025-06-12 00:01:00,2025-06-12 19:34:17.749313082,20.1,6548.0
S000109099,2025-06-11 09:22:00,2025-06-12 03:45:29.188186857,24.12,6339.0
S000109100,2025-06-11 17:19:00,2025-06-13 03:28:44.710791163,23.14,5384.0
S000109101,2025-06-11 16:49:00,2025-06-13 00:07:24.997409020,28.57,7781.0
S000109102,2025-06-11 15:57:00,2025-06-12 23:33:27.487575986,5.29,4264.0
S000109103,2025-06-11 08:05:00,2025-06-12 13:21:59.101761802,19.03,6154.0
S000109104,2025-06-11 12:50:00,2025-06-12 17:19:18.714954958,15.28,4355.0
S000109105,2025-06-11 12:36:00,2025-06-12 12:21:35.440864498,25.41,5878.0
S000109106,2025-06-12 01:27:00,2025-06-12 17:58:31.818405597,6.58,4420.0
S000109107,2025-06-11 12:09:00,2025-06-11 16:23:30.983875749,28.18,6652.0
S000109108,2025-06-11 13:42:00,2025-06-11 21:30:18.865089576,28.61,6607.0
S000109109,2025-06-12 07:19:00,2025-06-12 12:38:20.659390381,22.42,6053.0
S000109110,2025-06-12 05:45:00,2025-06-13 12:04:18.743595081,5.24,3637.0
S000109111,2025-06-12 02:38:00,2025-06-12 22:35:18.891266990,29.75,6796.0
S000109112,2025-06-11 21:33:00,2025-06-12 23:47:02.627033982,16.15,5680.0
S000109113,2025-06-12 02:46:00,2025-06-12 13:47:29.571674678,18.59,6767.0
S000109114,2025-06-12 01:00:00,2025-06-12 07:18:00.418217914,7.15,5052.0
S000109115,2025-06-11 23:16:00,2025-06-12 18:14:29.848741698,18.41,5217.0
S000109116,2025-06-11 15:47:00,2025-06-11 21:58:42.968016675,14.38,5327.0
S000109117,2025-06-11 19:50:00,2025-06-12 12:44:43.695139780,12.2,5368.0
S000109118,2025-06-11 20:56:00,2025-06-12 10:04:53.457422488,23.02,5763.0
S000109119,2025-06-12 01:28:00,2025-06-12 12:59:30.062779550,11.39,4276.0
S000109120,2025-06-11 05:24:00,2025-06-11 20:42:49.841053102,21.96,5188.0
S000109121,2025-06-12 01:31:00,2025-06-12 23:22:13.054526118,17.62,5345.0
S000109122,2025-06-11 22:04:00,2025-06-12 09:49:03.637966032,26.38,6213.0
S000109123,2025-06-12 02:59:00,2025-06-13 08:01:33.693075938,14.15,5955.0
S000109124,2025-06-12 03:14:00,2025-06-12 17:01:28.455066196,28.09,7334.0
S000109125,2025-06-11 15:00:00,2025-06-12 17:51:04.854893626,16.67,5066.0
S000109126,2025-06-11 18:05:00,2025-06-13 01:53:42.180889834,12.29,4486.0
S000109127,2025-06-11 20:11:00,2025-06-12 07:15:18.186826476,4.47,3408.0
S000109128,2025-06-11 08:42:00,2025-06-12 08:05:50.422583727,17.35,6523.0
S000109129,2025-06-11 15:04:00,2025-06-12 08:54:57.739796098,6.77,4348.0
S000109130,2025-06-11 21:53:00,2025-06-12 15:25:20.967739540,22.86,6619.0
S000109131,2025-06-11 08:50:00,2025-06-12 18:05:32.230860256,20.06,5501.0
S000109132,2025-06-11 15:39:00,2025-06-12 12:02:24.262561244,5.8,4443.0
S000109133,2025-06-11 06:45:00,2025-06-11 23:57:33.514118280,12.82,4156.0
S000109134,2025-06-11 15:09:00,2025-06-12 17:31:03.907023456,20.87,5836.0
S000109135,2025-06-12 03:26:00,2025-06-13 04:34:33.359681328,4.35,3634.0
S000109136,2025-06-11 07:57:00,2025-06-12 13:13:32.469448393,16.35,4860.0
S000109137,2025-06-12 00:00:00,2025-06-12 10:37:31.264484782,28.6,6730.0
S000109138,2025-06-11 23:38:00,2025-06-13 10:02:10.229412787,14.83,4631.0
S000109139,2025-06-11 09:58:00,2025-06-11 20:53:16.781750209,25.22,6250.0
S000109140,2025-06-12 01:21:00,2025-06-12 10:02:15.550724864,22.39,6373.0
S000109141,2025-06-11 13:22:00,2025-06-12 12:31:07.603300029,11.18,5391.0
S000109142,2025-06-11 10:13:00,2025-06-12 12:35:07.675592541,11.22,5283.0
S000109143,2025-06-11 16:21:00,2025-06-12 03:50:37.404237494,7.62,3710.0
S000109144,2025-06-11 15:33:00,2025-06-12 14:44:50.031028345,3.64,4250.0
S000109145,2025-06-11 09:59:00,2025-06-11 22:21:55.935062140,10.31,5506.0
S000109146,2025-06-11 11:36:00,2025-06-12 06:26:01.493428297,5.2,3832.0
S000109147,2025-06-11 22:25:00,2025-06-13 09:22:00.122564001,14.57,5808.0
S000109148,2025-06-12 01:29:00,2025-06-12 23:28:13.494812038,27.33,7667.0
S000109149,2025-06-11 15:23:00,2025-06-12 11:13:45.537174394,6.15,4286.0
S000109150,2025-06-11 15:13:00,2025-06-12 20:10:35.219525698,30.48,5935.0
S000109151,2025-06-11 07:55:00,2025-06-12 12:23:30.152614108,18.61,5620.0
S000109152,2025-06-11 22:07:00,2025-06-13 02:56:47.921353298,31.81,6764.0
S000109153,2025-06-11 04:41:00,2025-06-11 20:56:25.297712136,14.05,5142.0
S000109154,2025-06-12 04:41:00,2025-06-13 07:47:33.551804786,10.94,4847.0
S000109155,2025-06-12 02:48:00,2025-06-13 04:22:40.270256828,23.11,6299.0
S000109156,2025-06-12 03:04:00,2025-06-12 09:34:08.402080755,24.51,6907.0
S000109157,2025-06-12 00:45:00,2025-06-12 13:45:12.582078022,28.16,6914.0
S000109158,2025-06-11 08:38:00,2025-06-12 10:39:40.388362914,24.27,6195.0
S000109159,2025-06-12 05:03:00,2025-06-13 08:35:33.473077270,12.58,5101.0
S000109160,2025-06-12 05:32:00,2025-06-12 10:56:48.516871086,13.33,5885.0
S000109161,2025-06-11 11:18:00,2025-06-11 18:05:17.877039435,28.6,5816.0
S000109162,2025-06-11 07:56:00,2025-06-12 03:46:05.980144480,27.27,6085.0
S000109163,2025-06-11 15:52:00,2025-06-12 11:12:24.445687311,13.12,5216.0
S000109164,2025-06-11 15:42:00,2025-06-11 22:28:36.470442043,19.15,4933.0
S000109165,2025-06-11 16:38:00,2025-06-12 04:01:20.836982281,14.9,4933.0
S000109166,2025-06-11 16:53:00,2025-06-12 09:14:01.083321075,21.75,7043.0
S000109167,2025-06-11 20:55:00,2025-06-12 08:05:45.860268054,22.98,6263.0
S000109168,2025-06-11 18:15:00,2025-06-12 04:34:40.151866540,5.21,3796.0
S000109169,2025-06-11 21:06:00,2025-06-13 01:56:18.143796447,11.29,4868.0
S000109170,2025-06-11 18:48:00,2025-06-12 04:13:10.826029970,15.92,5701.0
S000109171,2025-06-11 23:15:00,2025-06-13 02:14:02.121335689,26.42,5730.0
S000109172,2025-06-11 16:11:00,2025-06-12 01:03:20.902251633,27.14,7589.0
S000109173,2025-06-12 01:39:00,2025-06-12 09:07:57.184563360,6.16,4078.0
S000109174,2025-06-11 11:27:00,2025-06-12 10:39:08.701567725,8.5,3786.0
S000109175,2025-06-11 22:57:00,2025-06-13 04:10:31.688491620,2.73,4233.0
S000109176,2025-06-12 03:35:00,2025-06-12 21:12:10.514013862,6.23,3858.0
S000109177,2025-06-11 10:26:00,2025-06-11 23:11:38.219936904,10.32,5003.0
S000109178,2025-06-11 21:00:00,2025-06-13 05:42:04.847013338,8.88,4692.0
S000109179,2025-06-11 10:36:00,2025-06-12 19:51:59.222753352,24.09,6742.0
S000109180,2025-06-11 10:13:00,2025-06-11 15:59:45.945561025,26.08,6406.0
S000109181,2025-06-12 01:43:00,2025-06-12 16:32:47.473641426,17.04,4658.0
S000109182,2025-06-12 03:15:00,2025-06-13 00:59:04.130269288,8.13,4016.0
S000109183,2025-06-11 21:48:00,2025-06-12 11:31:37.976794428,12.24,5370.0
S000109184,2025-06-11 14:39:00,2025-06-12 22:01:15.101284191,5.19,4527.0
S000109185,2025-06-11 10:17:00,2025-06-12 09:30:56.294372953,9.79,4163.0
S000109186,2025-06-12 00:18:00,2025-06-12 09:40:39.225297385,30.78,6750.0
S000109187,2025-06-11 22:29:00,2025-06-12 23:12:02.576502040,15.8,5580.0
S000109188,2025-06-12 03:35:00,2025-06-12 13:44:29.248848903,21.91,6116.0
S000109189,2025-06-11 22:01:00,2025-06-13 05:45:46.974185458,25.67,5702.0
S000109190,2025-06-12 03:10:00,2025-06-13 00:13:20.318033145,6.35,4461.0
S000109191,2025-06-11 08:53:00,2025-06-12 00:36:35.972042710,25.19,6223.0
S000109192,2025-06-11 07:23:00,2025-06-12 15:08:38.949287817,28.86,6762.0
S000109193,2025-06-12 05:35:00,2025-06-12 11:24:18.503796079,18.76,5611.0
S000109194,2025-06-11 20:05:00,2025-06-12 21:41:36.750672615,12.39,4771.0
S000109195,2025-06-11 22:16:00,2025-06-12 04:21:32.536964180,24.38,6465.0
S000109196,2025-06-11 21:41:00,2025-06-13 09:24:02.214244642,19.04,6408.0
S000109197,2025-06-11 12:10:00,2025-06-11 20:42:15.727021872,33.15,7154.0
S000109198,2025-06-12 00:45:00,2025-06-13 05:32:36.091120977,16.14,5050.0
S000109199,2025-06-11 10:53:00,2025-06-12 03:18:06.536829907,10.3,4107.0
S000109200,2025-06-12 04:41:00,2025-06-13 01:05:51.904137574,4.29,3562.0
S000109201,2025-06-11 23:13:00,2025-06-12 19:29:34.936777812,8.0,3737.0
S000109202,2025-06-11 04:55:00,2025-06-12 01:08:27.887408104,12.62,4553.0
S000109203,2025-06-12 01:43:00,2025-06-13 06:54:22.380583156,20.29,5540.0
S000109204,2025-06-12 05:01:00,2025-06-13 10:20:15.255665313,13.97,5386.0
S000109205,2025-06-12 01:50:00,2025-06-13 05:45:37.409590405,19.24,5276.0
S000109206,2025-06-11 21:01:00,2025-06-12 17:37:47.799492901,25.02,5193.0
S000109207,2025-06-12 02:41:00,2025-06-13 11:00:59.803485682,3.94,3312.0
S000109208,2025-06-11 16:25:00,2025-06-12 06:44:58.888858288,3.78,3681.0
S000109209,2025-06-11 22:45:00,2025-06-12 22:40:24.867133413,20.92,7207.0
S000109210,2025-06-11 20:34:00,2025-06-12 16:08:20.813592493,20.4,6315.0
S000109211,2025-06-11 15:35:00,2025-06-13 03:33:46.620314317,21.6,6464.0
S000109212,2025-06-12 02:41:00,2025-06-13 01:57:02.253785145,10.28,4836.0
S000109213,2025-06-11 19:05:00,2025-06-12 11:43:43.213774840,8.08,4556.0
S000109214,2025-06-11 15:43:00,2025-06-12 23:08:44.094026992,3.2,3522.0
S000109215,2025-06-12 02:26:00,2025-06-13 06:13:07.648048449,10.14,3958.0
S000109216,2025-06-11 08:45:00,2025-06-11 17:31:23.660624276,31.13,7660.0
S000109217,2025-06-11 08:57:00,2025-06-12 10:15:21.825401623,15.58,4562.0
S000109218,2025-06-11 18:05:00,2025-06-12 18:38:54.253394348,5.79,4580.0
S000109219,2025-06-12 00:34:00,2025-06-13 07:22:50.061293211,19.41,5834.0
S000109220,2025-06-12 01:14:00,2025-06-13 05:38:40.642235193,20.76,4994.0
S000109221,2025-06-11 09:40:00,2025-06-12 06:39:26.937051777,10.25,4826.0
S000109222,2025-06-11 20:31:00,2025-06-12 15:58:37.404312717,5.6,3773.0
S000109223,2025-06-11 21:05:00,2025-06-12 08:09:20.960078815,14.98,6263.0
S000109224,2025-06-11 08:01:00,2025-06-12 04:32:48.937100383,25.24,7198.0
S000109225,2025-06-11 20:59:00,2025-06-13 03:06:10.221154550,17.06,5866.0
S000109226,2025-06-11 10:35:00,2025-06-12 11:15:14.649441870,21.28,5382.0
S000109227,2025-06-11 12:56:00,2025-06-11 20:33:34.370593766,8.34,4554.0
S000109228,2025-06-11 05:18:00,2025-06-11 19:05:49.414315970,8.07,4183.0
S000109229,2025-06-11 11:04:00,2025-06-11 21:59:59.098027501,4.55,3538.0
S000109230,2025-06-11 18:14:00,2025-06-12 18:42:07.040641656,24.52,5540.0
S000109231,2025-06-11 16:11:00,2025-06-12 01:43:02.733528282,14.86,5406.0
S000109232,2025-06-12 04:03:00,2025-06-12 16:45:35.699296395,25.92,7339.0
S000109233,2025-06-11 05:34:00,2025-06-11 14:23:14.024745418,23.69,6224.0
S000109234,2025-06-11 23:17:00,2025-06-12 08:30:57.840329413,4.57,3727.0
S000109235,2025-06-11 08:08:00,2025-06-11 21:14:45.596473210,14.82,5117.0
S000109236,2025-06-12 01:19:00,2025-06-13 05:46:35.646117289,10.01,5237.0
S000109237,2025-06-12 03:02:00,2025-06-12 11:44:25.814699506,12.08,5017.0
S000109238,2025-06-11 18:09:00,2025-06-12 20:26:08.256113271,10.96,4987.0
S000109239,2025-06-11 19:22:00,2025-06-13 03:49:27.165293514,18.59,5839.0
S000109240,2025-06-11 23:47:00,2025-06-13 08:00:55.804285419,20.58,6730.0
S000109241,2025-06-11 06:31:00,2025-06-11 10:55:38.901536312,23.36,6632.0
S000109242,2025-06-12 03:52:00,2025-06-12 19:16:33.572028243,9.04,4431.0
S000109243,2025-06-11 11:12:00,2025-06-12 03:48:58.971786404,28.32,7379.0
S000109244,2025-06-12 05:14:00,2025-06-13 01:14:42.568164374,19.38,4491.0
S000109245,2025-06-12 02:40:00,2025-06-13 12:25:48.782797768,6.31,4144.0
S000109246,2025-06-11 19:37:00,2025-06-12 00:36:45.025353110,7.85,3716.0
S000109247,2025-06-11 14:38:00,2025-06-12 18:46:47.401254027,27.57,6921.0
S000109248,2025-06-12 01:29:00,2025-06-12 13:02:50.523551690,20.33,5561.0
S000109249,2025-06-11 21:32:00,2025-06-12 20:56:23.145398218,15.26,4120.0
S000109250,2025-06-11 16:26:00,2025-06-12 14:31:44.227408815,14.44,5486.0
S000109251,2025-06-11 14:25:00,2025-06-12 00:43:24.736022704,21.12,6373.0
S000109252,2025-06-11 22:02:00,2025-06-12 04:30:08.002585059,23.64,6413.0
S000109253,2025-06-11 22:33:00,2025-06-12 23:17:44.622280467,2.96,3767.0
S000109254,2025-06-11 17:29:00,2025-06-12 00:53:59.842154091,24.53,5826.0
S000109255,2025-06-11 10:33:00,2025-06-11 15:17:09.115828245,10.41,4791.0
S000109256,2025-06-11 13:22:00,2025-06-12 19:53:54.968068171,4.79,3676.0
S000109257,2025-06-11 19:31:00,2025-06-12 03:02:29.811667083,19.0,6763.0
S000109258,2025-06-11 22:38:00,2025-06-13 08:32:39.398220810,26.34,7050.0
S000109259,2025-06-11 23:15:00,2025-06-12 16:08:27.827472346,26.47,7181.0
S000109260,2025-06-11 15:22:00,2025-06-12 22:23:57.229205761,28.36,5951.0
S000109261,2025-06-11 23:58:00,2025-06-13 07:10:13.812575738,9.21,4853.0
S000109262,2025-06-11 13:26:00,2025-06-12 01:32:00.493859736,10.45,5119.0
S000109263,2025-06-11 15:52:00,2025-06-11 22:37:28.927985191,29.33,6330.0
S000109264,2025-06-11 14:09:00,2025-06-12 01:10:04.704563056,14.84,5603.0
S000109265,2025-06-11 13:38:00,2025-06-12 17:26:39.453250024,11.99,4640.0
S000109266,2025-06-12 03:40:00,2025-06-13 03:53:05.626100989,6.31,4134.0
S000109267,2025-06-11 10:15:00,2025-06-12 15:09:50.140646089,5.05,4296.0
S000109268,2025-06-11 21:40:00,2025-06-12 14:17:10.359444396,26.4,5811.0
S000109269,2025-06-11 11:07:00,2025-06-12 13:06:41.333748997,10.65,4659.0
S000109270,2025-06-11 19:51:00,2025-06-13 04:31:29.116987291,25.46,7074.0
S000109271,2025-06-11 03:51:00,2025-06-11 11:21:55.406074694,17.31,5064.0
S000109272,2025-06-11 08:12:00,2025-06-12 07:17:50.305686496,7.03,4334.0
S000109273,2025-06-11 15:21:00,2025-06-11 22:39:32.200031358,7.69,3566.0
S000109274,2025-06-11 22:54:00,2025-06-13 09:13:49.027449590,9.49,4305.0
S000109275,2025-06-11 06:55:00,2025-06-11 19:13:40.700185599,2.99,4226.0
S000109276,2025-06-11 06:22:00,2025-06-11 14:46:45.519297246,21.66,6668.0
S000109277,2025-06-11 23:46:00,2025-06-12 04:13:39.179095081,9.89,4203.0
S000109278,2025-06-11 21:00:00,2025-06-12 22:09:51.930989744,27.12,7830.0
S000109279,2025-06-11 14:00:00,2025-06-12 04:20:04.474594363,13.28,4705.0
S000109280,2025-06-11 11:55:00,2025-06-12 04:06:00.679259043,14.9,6436.0
S000109281,2025-06-12 02:06:00,2025-06-12 16:57:56.233419667,13.33,4449.0
S000109282,2025-06-12 01:20:00,2025-06-12 19:26:40.458760624,7.39,4213.0
S000109283,2025-06-11 10:26:00,2025-06-12 05:35:53.532966420,9.59,4427.0
S000109284,2025-06-11 14:57:00,2025-06-12 00:08:22.272696675,17.55,5632.0
S000109285,2025-06-11 18:27:00,2025-06-12 07:01:17.774816988,17.45,5702.0
S000109286,2025-06-11 16:58:00,2025-06-12 01:10:20.693536632,17.81,5941.0
S000109287,2025-06-11 12:29:00,2025-06-12 21:01:43.489105108,7.34,4726.0
S000109288,2025-06-11 09:33:00,2025-06-11 22:38:09.761329701,10.15,3938.0
S000109289,2025-06-11 19:09:00,2025-06-12 06:18:20.983934073,2.53,4248.0
S000109290,2025-06-11 05:29:00,2025-06-12 16:18:48.814952826,26.88,7870.0
