order_id,line_no,pick_seconds,pack_seconds,cycle_time_seconds
O000134444,3,27,29,56
O000134445,1,72,31,103
O000134446,1,44,41,85
O000134447,1,43,29,72
O000134447,2,42,23,65
O000134447,3,40,25,65
O000134448,1,30,23,53
O000134448,2,31,17,48
O000134449,1,34,29,63
O000134449,2,41,18,59
O000134449,3,20,25,45
O000134450,1,35,22,57
O000134450,2,43,25,68
O000134450,3,32,30,62
O000134451,1,36,12,48
O000134451,2,42,20,62
O000134451,3,20,22,42
O000134452,1,29,27,56
O000134453,1,32,23,55
O000134453,2,131,132,263
O000134454,1,53,51,104
O000134455,1,26,14,40
O000134456,1,25,30,55
O000134456,2,31,14,45
O000134456,3,18,28,46
O000134457,1,119,71,190
O000134457,2,41,33,74
O000134458,1,68,45,113
O000134459,1,31,16,47
O000134459,2,37,29,66
O000134459,3,27,26,53
O000134460,1,84,49,133
O000134460,2,28,14,42
O000134461,1,69,89,158
O000134462,1,41,12,53
O000134462,2,42,26,68
O000134462,3,43,20,63
O000134463,1,82,25,107
O000134463,2,39,13,52
O000134463,3,41,26,67
O000134464,1,27,13,40
O000134465,1,44,21,65
O000134465,2,39,50,89
O000134466,1,61,26,87
O000134467,1,28,25,53
O000134467,2,45,14,59
O000134467,3,40,26,66
O000134468,1,22,21,43
O000134469,1,37,23,60
O000134469,2,21,26,47
O000134470,1,77,43,120
O000134471,1,33,22,55
O000134471,2,39,24,63
O000134472,1,21,24,45
O000134472,2,39,23,62
O000134472,3,29,27,56
O000134473,1,41,20,61
O000134473,2,82,26,108
O000134474,1,43,14,57
O000134474,2,41,20,61
O000134474,3,38,21,59
O000134475,1,31,16,47
O000134476,1,42,20,62
O000134476,2,28,12,40
O000134476,3,20,29,49
O000134477,1,34,26,60
O000134477,2,77,85,162
O000134478,1,26,14,40
O000134478,2,42,15,57
O000134478,3,30,22,52
O000134479,1,32,21,53
O000134480,1,23,16,39
O000134480,2,30,21,51
O000134480,3,25,27,52
O000134481,1,20,23,43
O000134482,1,23,27,50
O000134482,2,38,28,66
O000134483,1,35,28,63
O000134484,1,25,14,39
O000134484,2,21,26,47
O000134484,3,24,30,54
O000134485,1,38,29,67
O000134486,1,40,30,70
O000134486,2,30,17,47
O000134486,3,39,26,65
O000134487,1,24,25,49
O000134487,2,18,27,45
O000134488,1,113,68,181
O000134489,1,43,28,71
O000134490,1,27,20,47
O000134490,2,39,20,59
O000134491,1,44,25,69
O000134492,1,87,36,123
O000134492,2,45,27,72
O000134492,3,105,44,149
O000134493,1,44,24,68
O000134493,2,43,19,62
O000134494,1,42,22,64
O000134494,2,31,17,48
O000134495,1,21,22,43
O000134495,2,25,22,47
O000134495,3,41,26,67
O000134496,1,41,20,61
O000134496,2,42,25,67
O000134497,1,33,20,53
O000134497,2,29,23,52
O000134498,1,41,19,60
O000134498,2,36,18,54
O000134499,1,34,27,61
O000134499,2,25,30,55
O000134500,1,83,63,146
O000134500,2,118,60,178
O000134501,1,34,16,50
O000134501,2,40,24,64
O000134502,1,44,21,65
O000134502,2,21,30,51
O000134503,1,22,13,35
O000134504,1,34,16,50
O000134504,2,34,14,48
O000134504,3,39,28,67
O000134505,1,78,60,138
O000134505,2,24,28,52
O000134506,1,85,49,134
O000134506,2,41,18,59
O000134506,3,43,29,72
O000134507,1,20,13,33
O000134507,2,29,19,48
O000134507,3,27,23,50
O000134508,1,50,32,82
O000134508,2,46,51,97
O000134509,1,31,16,47
O000134509,2,26,18,44
O000134509,3,26,14,40
O000134510,1,30,20,50
O000134510,2,32,20,52
O000134510,3,45,26,71
O000134511,1,61,68,129
O000134512,1,32,14,46
O000134512,2,32,14,46
O000134512,3,38,13,51
O000134513,1,43,51,94
O000134513,2,38,30,68
O000134514,1,54,51,105
O000134515,1,36,27,63
O000134515,2,90,96,186
O000134516,1,27,15,42
O000134516,2,38,26,64
O000134517,1,37,14,51
O000134517,2,40,20,60
O000134517,3,25,15,40
O000134518,1,41,18,59
O000134518,2,42,56,98
O000134519,1,27,17,44
O000134520,1,40,34,74
O000134521,1,19,15,34
O000134521,2,44,18,62
O000134522,1,44,22,66
O000134523,1,44,30,74
O000134523,2,39,25,64
O000134523,3,32,25,57
O000134524,1,20,20,40
O000134524,2,32,20,52
O000134525,1,69,35,104
O000134526,1,39,19,58
O000134526,2,46,45,91
O000134527,1,23,14,37
O000134528,1,47,37,84
O000134528,2,18,15,33
O000134528,3,33,23,56
O000134529,1,70,25,95
O000134529,2,19,27,46
O000134529,3,24,20,44
O000134530,1,60,40,100
O000134531,1,66,39,105
O000134532,1,22,29,51
O000134532,2,40,15,55
O000134533,1,38,13,51
O000134533,2,79,33,112
O000134534,1,21,25,46
O000134534,2,35,26,61
O000134535,1,45,20,65
O000134535,2,43,14,57
O000134536,1,30,13,43
O000134536,2,28,26,54
O000134536,3,20,26,46
O000134537,1,22,18,40
O000134537,2,45,26,71
O000134538,1,21,29,50
O000134538,2,44,23,67
O000134538,3,42,23,65
O000134539,1,70,50,120
O000134540,1,32,26,58
O000134540,2,30,15,45
O000134541,1,32,13,45
O000134541,2,27,26,53
O000134541,3,38,26,64
O000134542,1,26,14,40
O000134542,2,35,17,52
O000134542,3,22,16,38
O000134543,1,31,16,47
O000134543,2,40,26,66
O000134543,3,20,27,47
O000134544,1,35,29,64
O000134544,2,25,16,41
O000134545,1,23,21,44
O000134545,2,26,18,44
O000134545,3,38,18,56
O000134546,1,72,53,125
O000134547,1,18,25,43
O000134547,2,27,26,53
O000134548,1,70,55,125
O000134549,1,39,26,65
O000134549,2,47,53,100
O000134550,1,34,25,59
O000134550,2,26,17,43
O000134550,3,27,18,45
O000134551,1,32,18,50
O000134551,2,46,36,82
O000134552,1,44,28,72
O000134552,2,21,28,49
O000134552,3,18,28,46
O000134553,1,33,14,47
O000134554,1,61,32,93
O000134555,1,26,20,46
O000134556,1,32,19,51
O000134556,2,27,15,42
O000134556,3,32,23,55
O000134557,1,19,12,31
O000134557,2,72,54,126
O000134558,1,41,20,61
O000134559,1,19,17,36
O000134560,1,30,28,58
O000134560,2,43,24,67
O000134561,1,42,26,68
O000134561,2,33,24,57
O000134561,3,35,15,50
O000134562,1,106,76,182
O000134563,1,43,21,64
O000134563,2,36,16,52
O000134563,3,24,28,52
O000134564,1,134,39,173
O000134565,1,85,25,110
O000134565,2,35,14,49
O000134565,3,21,20,41
O000134566,1,23,24,47
O000134566,2,42,21,63
O000134566,3,31,16,47
O000134567,1,43,21,64
O000134567,2,36,30,66
O000134567,3,21,28,49
O000134568,1,43,14,57
O000134568,2,37,21,58
O000134568,3,25,18,43
O000134569,1,20,20,40
O000134569,2,20,25,45
O000134569,3,41,19,60
O000134570,1,34,19,53
O000134571,1,61,47,108
O000134572,1,36,27,63
O000134573,1,19,18,37
O000134573,2,116,58,174
O000134574,1,86,35,121
O000134574,2,21,21,42
O000134574,3,43,15,58
O000134575,1,87,27,114
O000134576,1,32,18,50
O000134576,2,21,29,50
O000134576,3,24,23,47
O000134577,1,24,12,36
O000134577,2,41,22,63
O000134578,1,52,57,109
O000134578,2,96,67,163
O000134578,3,89,27,116
O000134579,1,26,30,56
O000134580,1,37,39,76
O000134580,2,75,44,119
O000134581,1,25,23,48
O000134581,2,41,28,69
O000134581,3,37,27,64
O000134582,1,39,21,60
O000134582,2,36,26,62
O000134583,1,44,27,71
O000134583,2,34,26,60
O000134584,1,18,22,40
O000134585,1,28,15,43
O000134585,2,33,23,56
O000134586,1,33,24,57
O000134586,2,63,56,119
O000134587,1,33,15,48
O000134587,2,19,12,31
O000134587,3,41,27,68
O000134588,1,25,12,37
O000134588,2,20,18,38
O000134588,3,38,14,52
O000134589,1,60,44,104
O000134589,2,37,24,61
O000134590,1,38,23,61
O000134591,1,29,19,48
O000134592,1,33,25,58
O000134593,1,94,68,162
O000134594,1,18,18,36
O000134594,2,44,16,60
O000134594,3,41,13,54
O000134595,1,67,36,103
O000134596,1,33,27,60
O000134596,2,37,13,50
O000134596,3,19,14,33
O000134597,1,26,26,52
O000134597,2,23,27,50
O000134597,3,25,23,48
O000134598,1,42,20,62
O000134598,2,38,22,60
O000134599,1,36,16,52
O000134599,2,124,76,200
O000134600,1,37,17,54
O000134600,2,26,19,45
O000134600,3,33,15,48
O000134601,1,36,13,49
O000134601,2,34,20,54
O000134601,3,19,25,44
O000134602,1,45,12,57
O000134602,2,36,19,55
O000134603,1,82,39,121
O000134604,1,44,13,57
O000134604,2,22,28,50
O000134605,1,73,36,109
O000134605,2,38,16,54
O000134606,1,31,27,58
O000134607,1,168,124,292
O000134608,1,45,20,65
O000134608,2,40,18,58
O000134609,1,27,28,55
O000134610,1,73,46,119
O000134611,1,66,41,107
O000134612,1,52,51,103
O000134613,1,42,20,62
O000134613,2,36,14,50
O000134613,3,37,14,51
O000134614,1,37,13,50
O000134614,2,29,26,55
O000134615,1,34,14,48
O000134615,2,35,24,59
O000134616,1,131,50,181
O000134617,1,63,33,96
O000134618,1,18,16,34
O000134618,2,36,18,54
O000134619,1,20,15,35
O000134619,2,37,20,57
O000134620,1,63,24,87
O000134621,1,89,48,137
O000134622,1,21,24,45
O000134623,1,33,19,52
O000134623,2,22,18,40
O000134623,3,24,19,43
O000134624,1,89,45,134
O000134625,1,87,28,115
O000134625,2,40,29,69
O000134625,3,19,29,48
O000134626,1,64,29,93
O000134627,1,31,16,47
O000134627,2,34,20,54
O000134627,3,32,14,46
O000134628,1,31,17,48
O000134629,1,67,45,112
O000134630,1,23,14,37
O000134630,2,21,13,34
O000134631,1,178,86,264
O000134632,1,55,49,104
O000134632,2,39,21,60
O000134632,3,38,17,55
O000134633,1,34,21,55
O000134634,1,93,86,179
O000134635,1,19,13,32
O000134635,2,38,24,62
O000134635,3,37,20,57
O000134636,1,20,13,33
O000134636,2,29,27,56
O000134637,1,39,17,56
O000134637,2,29,14,43
O000134638,1,42,27,69
O000134639,1,34,23,57
O000134639,2,29,13,42
O000134640,1,39,20,59
O000134640,2,68,41,109
O000134641,1,42,22,64
O000134641,2,34,18,52
O000134641,3,39,19,58
O000134642,1,39,32,71
O000134643,1,18,14,32
O000134643,2,20,30,50
O000134643,3,40,17,57
O000134644,1,45,29,74
O000134644,2,27,25,52
O000134644,3,25,18,43
O000134645,1,34,20,54
O000134646,1,25,17,42
O000134646,2,42,18,60
O000134646,3,32,28,60
O000134647,1,86,24,110
O000134647,2,36,13,49
O000134647,3,19,25,44
O000134648,1,44,12,56
O000134648,2,42,24,66
O000134649,1,34,28,62
O000134649,2,31,29,60
O000134649,3,34,16,50
O000134650,1,26,16,42
O000134651,1,39,27,66
O000134652,1,29,24,53
O000134652,2,37,23,60
O000134653,1,45,25,70
O000134653,2,35,28,63
O000134654,1,24,13,37
O000134654,2,37,20,57
O000134655,1,28,12,40
O000134655,2,20,21,41
O000134655,3,38,20,58
O000134656,1,41,23,64
O000134656,2,29,19,48
O000134656,3,24,24,48
O000134657,1,58,53,111
O000134658,1,26,17,43
O000134658,2,24,27,51
O000134658,3,27,23,50
O000134659,1,126,44,170
O000134660,1,21,20,41
O000134660,2,86,40,126
O000134661,1,83,52,135
O000134662,1,22,21,43
O000134662,2,25,29,54
O000134662,3,35,19,54
O000134663,1,35,26,61
O000134663,2,44,26,70
O000134664,1,51,45,96
O000134665,1,55,32,87
O000134665,2,29,26,55
O000134666,1,169,113,282
O000134667,1,25,26,51
O000134667,2,35,20,55
O000134668,1,24,23,47
O000134669,1,34,20,54
O000134669,2,28,30,58
O000134670,1,42,28,70
O000134670,2,23,22,45
O000134671,1,28,20,48
O000134671,2,38,26,64
O000134671,3,38,22,60
O000134672,1,26,14,40
O000134672,2,45,13,58
O000134672,3,30,19,49
O000134673,1,43,15,58
O000134674,1,31,28,59
O000134675,1,32,21,53
O000134675,2,21,28,49
O000134676,1,27,20,47
O000134676,2,33,17,50
O000134676,3,44,14,58
O000134677,1,77,85,162
O000134678,1,37,28,65
O000134678,2,45,21,66
O000134678,3,36,21,57
O000134679,1,37,23,60
O000134679,2,24,24,48
O000134679,3,31,27,58
O000134680,1,34,17,51
O000134680,2,99,73,172
O000134681,1,18,28,46
O000134681,2,19,21,40
O000134681,3,20,14,34
O000134682,1,38,27,65
O000134682,2,18,24,42
O000134682,3,28,17,45
O000134683,1,79,60,139
O000134684,1,24,15,39
O000134684,2,27,19,46
O000134685,1,37,54,91
O000134686,1,20,20,40
O000134687,1,41,16,57
O000134687,2,22,28,50
O000134688,1,65,48,113
O000134688,2,30,14,44
O000134688,3,37,29,66
O000134689,1,41,18,59
O000134690,1,19,20,39
O000134690,2,31,27,58
O000134690,3,34,30,64
O000134691,1,112,80,192
O000134692,1,39,28,67
O000134692,2,51,44,95
O000134693,1,184,83,267
O000134694,1,65,32,97
O000134694,2,35,16,51
O000134695,1,23,15,38
O000134695,2,35,13,48
O000134696,1,91,74,165
O000134697,1,38,25,63
O000134697,2,60,58,118
O000134698,1,89,30,119
O000134699,1,44,48,92
O000134699,2,27,17,44
O000134699,3,39,24,63
O000134700,1,34,16,50
O000134700,2,22,13,35
O000134700,3,24,24,48
O000134701,1,109,41,150
O000134701,2,113,76,189
O000134702,1,26,28,54
O000134702,2,29,22,51
O000134702,3,29,15,44
O000134703,1,20,22,42
O000134703,2,29,24,53
O000134704,1,21,18,39
O000134704,2,39,14,53
O000134705,1,43,16,59
O000134705,2,35,27,62
O000134705,3,24,17,41
O000134706,1,32,13,45
O000134706,2,19,27,46
O000134706,3,25,25,50
O000134707,1,33,28,61
O000134707,2,32,25,57
O000134708,1,35,25,60
O000134708,2,36,17,53
O000134708,3,26,29,55
O000134709,1,22,28,50
O000134709,2,43,25,68
O000134710,1,40,12,52
O000134710,2,21,17,38
O000134710,3,29,25,54
O000134711,1,76,43,119
O000134712,1,21,14,35
O000134712,2,37,25,62
O000134712,3,25,29,54
O000134713,1,124,80,204
O000134714,1,50,34,84
O000134715,1,23,23,46
O000134715,2,33,14,47
O000134716,1,44,59,103
O000134716,2,40,13,53
O000134716,3,42,24,66
O000134717,1,25,15,40
O000134717,2,35,26,61
O000134718,1,60,77,137
O000134719,1,20,19,39
O000134719,2,44,15,59
O000134720,1,65,48,113
O000134721,1,71,57,128
O000134722,1,40,14,54
O000134722,2,35,16,51
O000134722,3,38,25,63
O000134723,1,30,24,54
O000134723,2,44,20,64
O000134723,3,41,21,62
O000134724,1,19,20,39
O000134724,2,21,13,34
O000134724,3,42,25,67
O000134725,1,40,16,56
O000134725,2,26,20,46
O000134726,1,133,83,216
O000134727,1,23,14,37
O000134727,2,28,24,52
O000134727,3,38,18,56
O000134728,1,22,24,46
O000134728,2,25,20,45
O000134729,1,97,79,176
O000134730,1,32,15,47
O000134730,2,21,25,46
O000134730,3,31,19,50
O000134731,1,146,80,226
O000134732,1,143,72,215
O000134733,1,40,26,66
O000134733,2,18,14,32
O000134733,3,19,23,42
O000134734,1,55,55,110
O000134735,1,57,45,102
O000134736,1,32,14,46
O000134737,1,45,26,71
O000134738,1,40,18,58
O000134738,2,41,21,62
O000134738,3,23,18,41
O000134739,1,52,50,102
O000134740,1,28,21,49
O000134741,1,35,27,62
O000134741,2,29,29,58
O000134741,3,43,23,66
O000134742,1,40,19,59
O000134742,2,28,24,52
O000134742,3,45,14,59
O000134743,1,44,29,73
O000134743,2,42,28,70
O000134743,3,20,23,43
O000134744,1,77,59,136
O000134745,1,113,48,161
O000134745,2,40,17,57
O000134745,3,40,24,64
O000134746,1,42,28,70
O000134746,2,33,14,47
O000134747,1,72,26,98
O000134747,2,30,18,48
O000134747,3,43,15,58
O000134748,1,31,30,61
O000134748,2,41,26,67
O000134748,3,20,22,42
O000134749,1,23,18,41
O000134749,2,36,14,50
O000134749,3,38,22,60
O000134750,1,29,14,43
O000134750,2,41,23,64
O000134750,3,42,15,57
O000134751,1,19,23,42
O000134751,2,24,24,48
O000134751,3,36,12,48
O000134752,1,79,50,129
O000134753,1,38,16,54
O000134753,2,44,16,60
O000134753,3,39,29,68
O000134754,1,38,17,55
O000134755,1,44,24,68
O000134755,2,84,48,132
O000134756,1,87,51,138
O000134757,1,44,24,68
O000134757,2,19,29,48
O000134757,3,41,18,59
O000134758,1,31,13,44
O000134759,1,40,16,56
O000134759,2,24,23,47
O000134759,3,39,16,55
O000134760,1,37,19,56
O000134760,2,20,13,33
O000134761,1,37,23,60
O000134761,2,40,20,60
O000134762,1,27,26,53
O000134762,2,29,27,56
O000134762,3,31,19,50
O000134763,1,57,39,96
O000134763,2,25,24,49
O000134764,1,89,33,122
O000134764,2,33,17,50
O000134764,3,35,16,51
O000134765,1,69,34,103
O000134766,1,216,137,353
O000134767,1,124,72,196
O000134768,1,26,19,45
O000134768,2,28,30,58
O000134769,1,18,29,47
O000134769,2,19,16,35
O000134769,3,23,27,50
O000134770,1,29,27,56
O000134770,2,22,28,50
O000134770,3,41,13,54
O000134771,1,69,72,141
O000134772,1,24,27,51
O000134772,2,26,20,46
O000134772,3,26,28,54
O000134773,1,43,28,71
O000134773,2,28,20,48
O000134774,1,51,53,104
O000134774,2,24,23,47
O000134774,3,22,26,48
O000134775,1,23,14,37
O000134775,2,21,13,34
O000134775,3,18,23,41
O000134776,1,41,56,97
O000134776,2,21,29,50
O000134776,3,33,14,47
O000134777,1,32,17,49
O000134778,1,41,24,65
O000134779,1,63,52,115
O000134780,1,50,50,100
O000134781,1,51,50,101
O000134781,2,39,12,51
O000134782,1,34,16,50
O000134782,2,38,14,52
O000134782,3,42,22,64
O000134783,1,43,25,68
O000134784,1,21,30,51
O000134784,2,40,43,83
O000134785,1,24,23,47
O000134785,2,37,13,50
O000134786,1,28,23,51
O000134786,2,28,23,51
O000134787,1,22,29,51
O000134787,2,33,27,60
O000134788,1,80,28,108
O000134788,2,19,17,36
O000134788,3,35,22,57
O000134789,1,19,30,49
O000134789,2,19,29,48
O000134789,3,43,23,66
O000134790,1,43,16,59
O000134791,1,30,17,47
O000134791,2,41,13,54
O000134791,3,44,12,56
O000134792,1,67,34,101
O000134793,1,22,19,41
O000134793,2,37,23,60
O000134794,1,19,30,49
O000134794,2,85,88,173
O000134795,1,89,57,146
O000134796,1,42,23,65
O000134796,2,32,14,46
O000134797,1,30,22,52
O000134798,1,39,26,65
O000134798,2,42,12,54
O000134798,3,23,28,51
O000134799,1,44,21,65
O000134799,2,23,26,49
O000134799,3,44,20,64
O000134800,1,51,39,90
O000134801,1,45,26,71
O000134801,2,35,13,48
O000134801,3,37,20,57
O000134802,1,38,26,64
O000134802,2,54,58,112
O000134803,1,24,26,50
O000134803,2,25,19,44
O000134804,1,22,18,40
O000134804,2,30,13,43
O000134805,1,124,63,187
O000134805,2,28,28,56
O000134805,3,38,13,51
O000134806,1,41,26,67
O000134806,2,34,16,50
O000134806,3,20,30,50
O000134807,1,40,23,63
O000134807,2,43,19,62
O000134808,1,34,19,53
O000134809,1,19,13,32
O000134810,1,41,27,68
O000134810,2,25,20,45
O000134810,3,24,21,45
O000134811,1,20,27,47
O000134812,1,220,99,319
O000134813,1,73,37,110
O000134814,1,39,24,63
O000134814,2,38,21,59
O000134815,1,27,16,43
O000134815,2,38,27,65
O000134815,3,21,25,46
O000134816,1,59,25,84
O000134816,2,30,15,45
O000134816,3,43,22,65
O000134817,1,37,21,58
O000134818,1,24,14,38
O000134818,2,29,27,56
O000134819,1,85,30,115
O000134820,1,88,51,139
O000134821,1,19,14,33
O000134822,1,18,28,46
O000134822,2,39,23,62
O000134822,3,39,24,63
O000134823,1,30,29,59
O000134823,2,27,16,43
O000134823,3,44,19,63
O000134824,1,27,12,39
O000134825,1,44,13,57
O000134825,2,23,29,52
O000134825,3,23,22,45
O000134826,1,88,66,154
O000134827,1,35,24,59
O000134828,1,64,42,106
O000134829,1,22,16,38
O000134829,2,33,25,58
O000134829,3,23,21,44
O000134830,1,85,40,125
O000134830,2,31,18,49
O000134830,3,22,26,48
O000134831,1,26,28,54
O000134831,2,33,28,61
O000134832,1,74,81,155
O000134832,2,35,29,64
O000134833,1,88,37,125
O000134834,1,22,20,42
O000134834,2,70,33,103
O000134834,3,52,55,107
O000134835,1,18,28,46
O000134835,2,33,21,54
O000134835,3,23,29,52
O000134836,1,20,14,34
O000134836,2,25,24,49
O000134837,1,38,15,53
O000134837,2,41,21,62
O000134837,3,36,23,59
O000134838,1,34,17,51
O000134838,2,25,28,53
O000134839,1,20,12,32
O000134839,2,36,16,52
O000134840,1,44,14,58
O000134840,2,39,25,64
O000134840,3,24,12,36
O000134841,1,20,18,38
O000134841,2,35,16,51
O000134841,3,45,27,72
O000134842,1,36,13,49
O000134842,2,27,24,51
O000134843,1,77,76,153
O000134844,1,42,13,55
O000134845,1,20,16,36
O000134845,2,36,27,63
O000134845,3,42,18,60
O000134846,1,26,26,52
O000134846,2,24,27,51
O000134847,1,172,84,256
O000134847,2,26,28,54
O000134847,3,37,23,60
O000134848,1,36,22,58
O000134849,1,20,25,45
O000134849,2,26,23,49
O000134849,3,36,21,57
O000134850,1,19,15,34
O000134850,2,27,16,43
O000134851,1,37,13,50
O000134852,1,39,14,53
O000134853,1,38,23,61
O000134853,2,28,21,49
O000134853,3,38,23,61
O000134854,1,21,15,36
O000134854,2,32,28,60
O000134854,3,25,28,53
O000134855,1,20,22,42
O000134855,2,26,23,49
O000134856,1,37,21,58
O000134856,2,68,58,126
O000134857,1,38,38,76
O000134857,2,32,14,46
O000134858,1,67,57,124
O000134858,2,35,15,50
O000134858,3,31,19,50
O000134859,1,18,30,48
O000134859,2,42,15,57
O000134860,1,67,54,121
O000134861,1,62,50,112
O000134861,2,23,19,42
O000134861,3,45,15,60
O000134862,1,33,20,53
O000134862,2,65,42,107
O000134862,3,40,22,62
O000134863,1,22,15,37
O000134863,2,40,19,59
O000134864,1,82,71,153
O000134865,1,97,61,158
O000134865,2,24,23,47
O000134866,1,71,47,118
O000134866,2,35,13,48
O000134867,1,169,117,286
O000134868,1,21,21,42
O000134869,1,88,81,169
O000134870,1,48,33,81
O000134871,1,29,21,50
O000134871,2,29,16,45
O000134872,1,71,28,99
O000134873,1,38,13,51
O000134873,2,35,29,64
O000134873,3,24,26,50
O000134874,1,29,19,48
O000134874,2,24,23,47
O000134875,1,42,27,69
O000134875,2,38,24,62
O000134876,1,81,56,137
O000134877,1,77,56,133
O000134878,1,76,27,103
O000134879,1,94,60,154
O000134880,1,112,52,164
O000134880,2,28,13,41
O000134880,3,27,15,42
O000134881,1,32,14,46
O000134881,2,35,23,58
O000134881,3,19,17,36
O000134882,1,40,14,54
O000134883,1,30,16,46
O000134883,2,45,16,61
O000134883,3,21,21,42
O000134884,1,41,40,81
O000134884,2,40,28,68
O000134885,1,25,15,40
O000134885,2,45,12,57
O000134885,3,40,29,69
O000134886,1,23,15,38
O000134886,2,29,23,52
O000134886,3,32,15,47
O000134887,1,42,29,71
O000134887,2,21,24,45
O000134887,3,21,12,33
O000134888,1,25,27,52
O000134888,2,44,18,62
O000134889,1,82,46,128
O000134889,2,23,26,49
O000134890,1,131,73,204
O000134891,1,62,54,116
O000134892,1,20,28,48
O000134892,2,35,19,54
O000134892,3,28,28,56
O000134893,1,40,26,66
O000134893,2,37,25,62
O000134894,1,34,26,60
O000134895,1,43,26,69
O000134896,1,38,22,60
O000134896,2,43,21,64
O000134897,1,41,17,58
O000134898,1,63,39,102
O000134899,1,32,12,44
O000134899,2,44,16,60
O000134900,1,75,29,104
O000134901,1,23,28,51
O000134901,2,23,19,42
O000134901,3,19,13,32
O000134902,1,27,19,46
O000134903,1,203,155,358
O000134904,1,44,29,73
O000134904,2,34,29,63
O000134904,3,38,26,64
O000134905,1,33,15,48
O000134905,2,19,22,41
O000134906,1,96,75,171
O000134906,2,39,27,66
O000134907,1,41,27,68
O000134907,2,31,18,49
O000134907,3,29,18,47
O000134908,1,23,17,40
O000134908,2,28,14,42
O000134909,1,78,34,112
O000134909,2,43,52,95
O000134910,1,24,21,45
O000134910,2,41,26,67
O000134911,1,22,29,51
O000134911,2,40,12,52
O000134911,3,28,16,44
O000134912,1,87,54,141
O000134913,1,22,22,44
O000134913,2,36,22,58
O000134914,1,39,18,57
O000134914,2,27,29,56
O000134914,3,29,24,53
O000134915,1,35,16,51
O000134915,2,60,57,117
O000134916,1,39,27,66
O000134916,2,19,15,34
O000134916,3,41,23,64
O000134917,1,94,73,167
O000134918,1,23,21,44
O000134919,1,39,16,55
O000134919,2,18,26,44
O000134920,1,18,21,39
O000134920,2,37,23,60
O000134921,1,33,21,54
O000134921,2,33,22,55
O000134922,1,76,59,135
O000134922,2,19,13,32
O000134922,3,42,21,63
O000134923,1,66,82,148
O000134924,1,44,13,57
O000134925,1,28,19,47
